,Player,G,MP,%FG_t,Av_Dist(Ft),%FGA_2P,%FGA_0-3,%FGA_3-10,%FGA_10-16,%FGA_16-3P,%FGA_3P,%FG_2P,%FG_0-3,%FG_3-10,%FG_10-16,%FG_16-3P,%FG_3P,%FG_assisted_2P,%FG_assisted_3P,%DunkAttempts,#_Dunks,%FGA_Corner3,%FG_Corner3,Heave_attempts,Heave_#,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PG%,SG%,SF%,PF%,C%,Unnamed: 74,G%,F%
281,Cedric Simmons,12.36842105263158,82.10526315789474,0.3113684210526315,6.031578947368421,1.0,0.4910526315789473,0.2671578947368421,0.1182105263157894,0.1237894736842105,0.0,0.3113684210526315,0.4923157894736841,0.1268947368421052,0.153,0.0153846153846153,,0.8100625,,0.2012631578947368,3.0526315789473686,,,0.0,0.0,2.6631578947368424,0.2945263157894737,0.0,0.6611578947368421,6.947368421052632,15.11578947368421,11.0,1.6526315789473685,0.7052631578947368,3.115789473684211,17.678947368421053,16.263157894736842,-0.142105263,0.089473684,-0.031578947,-0.108105263,-6.763157895,-2.342105263,-9.105263158,-0.094736842,0.2105263157894736,4.3,12.83684210526316,0.3113684210526315,0.0,0.0,,4.3,12.83684210526316,0.3113684210526315,1.9157894736842105,7.089473684210527,0.2413684210526316,3.2157894736842105,6.742105263157894,9.957894736842103,0.5210526315789474,0.7052631578947368,2.126315789473684,2.910526315789474,4.7368421052631575,10.531578947368422,64.52631578947368,109.52631578947368,0.0,0.0,0.018571429,0.539473684,0.456842105,,0.0,0.5580451129999999
283,Chandler Hutchison,19.0,293.3333333333333,0.38225,8.633333333333333,0.81075,0.3583333333333333,0.37875,0.056083333,0.0180833333333333,0.18925,0.39075,0.345,0.4570833333333333,0.2039090909090909,0.3435,0.3446363636363636,0.8674166666666667,1.0,0.073,5.0,0.6482727272727273,0.5345454545454545,0.75,0.0,5.7,0.47025,0.18925,0.2919166666666666,2.0083333333333333,23.883333333333336,12.966666666666669,6.983333333333333,1.3583333333333334,0.8333333333333334,18.975,15.883333333333333,-0.233333333,0.3083333333333333,0.083333333,-0.023666667,-6.15,-0.125,-6.275,-0.191666667,2.5,4.875,12.991666666666667,0.38225,0.9083333333333332,2.6166666666666667,0.3446363636363636,3.966666666666667,10.4,0.39075,2.6666666666666665,3.3083333333333336,0.8494166666666666,0.875,10.483333333333333,11.341666666666669,2.566666666666667,1.3583333333333334,0.45,3.3000000000000003,4.583333333333333,13.316666666666668,85.0,110.91666666666669,0.0,0.115,0.6325,0.271666667,0.0,,0.115,0.9041666669999999
284,Chandler Parsons,48.888888888888886,1471.7777777777778,0.424,15.244444444444444,0.5404444444444444,0.2622222222222222,0.1204444444444444,0.062444444,0.095888889,0.4595555555555555,0.4711111111111111,0.5685555555555556,0.3447777777777778,0.3429999999999999,0.3336666666666666,0.3523333333333333,0.4743333333333333,0.8963333333333333,0.032555556,20.77777777777778,0.2258888888888889,0.4283333333333333,0.4444444444444444,0.0,12.488888888888887,0.5227777777777778,0.4595555555555555,0.1576666666666666,2.566666666666667,13.566666666666666,8.044444444444444,13.566666666666666,1.7999999999999998,1.0444444444444445,12.0,18.655555555555555,1.9444444444444444,1.2666666666666666,3.2222222222222223,0.066666667,-0.366666667,-0.222222222,-0.588888889,1.1444444444444444,41.0,7.388888888888889,17.333333333333332,0.424,2.7444444444444445,7.933333333333334,0.3523333333333333,4.644444444444444,9.444444444444445,0.4711111111111111,2.0,2.8,0.71875,1.1444444444444446,6.077777777777778,7.222222222222222,4.300000000000001,1.7999999999999998,0.6111111111111112,2.533333333333333,3.466666666666667,19.566666666666663,102.77777777777776,108.88888888888889,0.0,0.016666667,0.593333333,0.393333333,0.025,,0.016666667,0.9866666660000001
293,Charlie Villanueva,59.63636363636363,1234.3636363636365,0.4212727272727273,14.590909090909092,0.5898181818181819,0.2316363636363636,0.165,0.1029090909090909,0.090545455,0.4101818181818182,0.4861818181818181,0.624909091,0.4048181818181818,0.3782727272727272,0.3508181818181818,0.3293636363636363,0.603,0.9849090909090908,0.042181818,24.727272727272727,0.1878181818181818,0.2756363636363636,0.9090909090909092,0.090909091,15.436363636363636,0.5108181818181818,0.4101818181818182,0.1491818181818182,5.945454545454546,20.51818181818182,13.009090909090908,6.718181818181819,1.3363636363636362,2.0818181818181816,8.490909090909092,24.39090909090909,1.0818181818181818,0.9636363636363636,2.0454545454545454,0.074090909,0.4090909090909091,-1.209090909,-0.790909091,0.4454545454545455,14.818181818181818,10.163636363636364,24.2,0.4212727272727273,3.309090909090909,10.081818181818182,0.3293636363636363,6.854545454545455,14.1,0.4861818181818181,2.672727272727273,3.5454545454545454,0.745090909,2.7454545454545456,8.945454545454545,11.672727272727274,2.0,1.3363636363636362,1.3545454545454545,2.4,5.590909090909091,26.281818181818185,103.1818181818182,107.9090909090909,0.0,0.0,0.051666667,0.737272727,0.259,,0.0,0.788939394
295,Chase Budinger,49.13333333333333,842.8666666666667,0.4427333333333333,13.006666666666666,0.6087333333333333,0.3371333333333333,0.1187333333333333,0.058533333,0.094733333,0.3912666666666666,0.5286000000000001,0.6763333333333333,0.3156,0.4970666666666667,0.2921666666666666,0.3028666666666667,0.6403333333333333,0.9726666666666668,0.0494,12.8,0.3999333333333333,0.3078666666666667,0.066666667,0.0,11.38,0.5294666666666666,0.3912666666666666,0.2048,4.446666666666667,12.84,8.606666666666666,9.833333333333334,1.4066666666666665,0.6933333333333334,13.206666666666669,15.986666666666668,0.68,0.7066666666666667,1.3866666666666667,0.0702,-1.093333333,-0.273333333,-1.36,0.24,4.0,6.413333333333333,14.653333333333332,0.4427333333333333,1.86,5.819999999999999,0.3028666666666667,4.593333333333334,8.813333333333333,0.5286000000000001,2.1866666666666665,2.966666666666667,0.7262,2.013333333333333,5.7,7.746666666666667,3.1933333333333334,1.4066666666666665,0.42,2.293333333333333,3.286666666666666,16.866666666666667,104.4,108.33333333333331,0.0,0.124,0.688,0.217692308,0.0,,0.124,0.9056923079999999
298,Chaundee Brown Jr.,3.333333333333333,69.33333333333333,0.272,16.766666666666666,0.4696666666666667,0.2113333333333333,0.1056666666666666,0.153,0.0,0.5306666666666666,0.2786666666666667,0.5,0.0,0.15,,0.2443333333333333,0.389,1.0,0.0,0.0,0.2516666666666667,0.1943333333333333,0.6666666666666666,0.0,2.6666666666666674,0.3716666666666667,0.5306666666666666,0.1426666666666666,0.8,14.3,7.566666666666666,3.8333333333333335,0.7,0.0,5.1,15.3,0.0,0.0,0.0,-0.074666667,-6.1,-3.033333333,-9.1,-0.066666667,1.3333333333333333,4.1,15.266666666666667,0.272,2.1333333333333333,8.066666666666666,0.2443333333333333,2.0,7.199999999999999,0.2786666666666667,1.7999999999999998,2.1333333333333333,0.8329999999999999,0.3666666666666666,6.466666666666666,6.800000000000001,1.4333333333333331,0.7,0.0,0.9333333333333332,2.466666666666667,12.133333333333333,81.0,117.66666666666669,0.01,0.263333333,0.636666667,0.15,0.0,,0.273333333,0.786666667
299,Cheick Diallo,36.6,437.2,0.5394,6.12,0.9928,0.4442,0.3008,0.1424,0.1028,0.0072,0.5418000000000001,0.7486,0.409,0.46825,0.35525,0.2915,0.697,1.0,0.1129999999999999,14.6,0.5835,0.1666666666666666,0.2,0.0,16.02,0.5955999999999999,0.0072,0.3846,10.04,27.74,18.88,3.98,1.22,2.2,11.78,17.4,0.7,0.5599999999999999,1.28,0.1296,-1.9,-1.04,-2.92,0.06,0.6,7.959999999999999,14.78,0.5394,0.04,0.1,0.2915,7.94,14.66,0.5418000000000001,4.34,5.48,0.7846,4.5600000000000005,12.34,16.880000000000003,1.3,1.22,1.26,2.26,6.32,20.28,115.6,107.8,0.0,0.0,0.03,0.65,0.472,,0.0,0.68
302,Chimezie Metu,35.75,504.25,0.46475,10.9,0.8242499999999999,0.2855,0.27175,0.12575,0.14125,0.17575,0.51075,0.70425,0.454,0.35025,0.33825,0.16425,0.70275,0.944,0.179,26.75,0.0955,0.4855,0.0,0.0,14.125,0.5285,0.17575,0.2615,7.25,21.575,14.35,10.5,1.6749999999999998,2.875,14.95,21.65,0.025,0.5,0.525,0.037,-2.35,-0.675,-3.025,-0.025,6.5,8.475,18.275,0.46475,0.8500000000000001,3.05,0.16425,7.625,15.25,0.51075,3.675,4.8,0.75875,3.2,9.5,12.675,3.525,1.6749999999999998,1.6,3.725,4.3,21.475,101.25,111.5,0.0,0.0,0.09,0.4925,0.4875,,0.0,0.5825
303,Chinanu Onuaku,3.0,37.0,0.5569999999999999,4.55,1.0,0.4569999999999999,0.4429999999999999,0.0,0.1,0.0,0.5569999999999999,0.9,0.4165,,0.0,,0.65,,0.3145,1.5,,,0.0,0.0,4.550000000000001,0.5995,0.0,0.2855,4.7,16.0,10.35,7.1,1.4,0.8,34.4,13.25,0.0,0.05,0.0,-0.012,-7.9,-0.15,-8.1,-0.05,0.5,4.55,8.85,0.5569999999999999,0.0,0.0,,4.55,8.85,0.5569999999999999,1.85,1.85,1.0,2.0,7.050000000000001,9.05,2.5,1.4,0.45,5.2,7.2,10.9,90.5,108.5,0.0,0.0,0.0,1.0,1.0,,0.0,1.0
307,Chris Boucher,46.2,825.2,0.3794,14.4,0.4602,0.3296,0.0998,0.0114,0.0196,0.5398,0.5792499999999999,0.681,0.3495,0.3666666666666667,0.2215,0.2652,0.66325,0.99075,0.1052,33.6,0.3496,0.2734,0.2,0.0,10.84,0.4708,0.5398,0.2528,8.879999999999999,38.2,24.68,3.16,1.14,6.279999999999999,5.58,25.1,1.96,1.34,3.3200000000000003,-0.0222,-3.54,-1.48,-5.02,0.78,4.6,7.140000000000001,24.74,0.3794,2.14,16.12,0.2652,5.0,8.620000000000001,0.5792499999999999,3.72,4.640000000000001,0.804,4.0200000000000005,17.76,21.78,0.98,1.14,3.3,1.28,5.26,20.14,97.4,100.6,0.01,0.25,0.52,0.388,0.5725,,0.26,0.908
311,Chris Copeland,42.75,527.75,0.41075,16.925,0.428,0.20825,0.1159999999999999,0.0285,0.075,0.5720000000000001,0.49475,0.657,0.438,0.125,0.28875,0.357,0.4245,0.9465,0.00775,2.5,0.212,0.30425,0.25,0.0,11.8,0.5335,0.5720000000000001,0.155,2.85,10.05,6.5,9.625,0.75,1.05,11.525,21.9,0.2749999999999999,0.45,0.725,0.0695,-0.125,-1.4,-1.525,0.0249999999999999,6.5,8.675,20.625,0.41075,4.175,11.6,0.357,4.475,9.025,0.49475,2.5,3.225,0.7657499999999999,1.3,4.65,5.975,3.0,0.75,0.7,2.875,6.1,23.9,102.0,108.25,0.0,0.14,0.355,0.4975,0.153333333,,0.14,0.8525
312,Chris Crawford,30.5,622.5,0.5315,13.5,0.7645,0.2525,0.0925,0.2135,0.2065,0.2355,0.583,0.6475,0.6865,0.393,0.709,0.361,0.6985,0.9885,0.037,17.0,0.106,0.458,0.0,0.0,22.3,0.635,0.2355,0.434,7.45,11.2,9.35,6.1,2.2,3.35,10.15,22.05,1.2000000000000002,0.25,1.4500000000000002,0.2115,2.75,0.3999999999999999,3.15,0.1,12.5,10.15,19.35,0.5315,1.65,4.550000000000001,0.361,8.5,14.8,0.583,7.1,8.15,0.8705,3.35,5.35,8.7,1.7,2.2,2.5500000000000003,2.6,7.699999999999999,29.1,122.5,105.0,0.0,0.0,0.075,0.87,0.12,,0.0,0.945
313,Chris Douglas-Roberts,37.0,730.1666666666666,0.3948333333333333,11.483333333333334,0.7545000000000001,0.3873333333333333,0.1376666666666666,0.0855,0.144,0.2455,0.4458333333333333,0.559,0.334,0.1863333333333333,0.3431666666666667,0.2273333333333333,0.5243333333333333,0.9494,0.0238333333333333,6.0,0.6953333333333332,0.2625,0.5,0.0,9.833333333333334,0.4995,0.2455,0.3953333333333333,1.5833333333333333,10.183333333333334,5.8500000000000005,9.316666666666668,1.3666666666666665,0.7000000000000001,8.783333333333333,16.016666666666666,0.2833333333333334,0.6166666666666666,0.9,0.054666667,-2.766666667,-0.266666667,-3.033333333,-0.033333333,10.166666666666666,5.75,14.083333333333334,0.3948333333333333,0.7833333333333333,3.1333333333333333,0.2273333333333333,4.966666666666667,10.933333333333332,0.4458333333333333,4.366666666666666,5.3500000000000005,0.8343333333333334,0.7333333333333334,4.6000000000000005,5.333333333333333,3.0500000000000003,1.3666666666666665,0.4666666666666666,1.7333333333333334,3.966666666666667,16.599999999999998,102.33333333333331,109.33333333333331,0.083333333,0.391666667,0.553333333,0.04,0.0,,0.47500000000000003,0.593333333
318,Chris Jefferies,17.7,183.6,0.4104,18.69,0.47,0.1648,0.0262,0.0635,0.2155,0.53,0.4295,0.7197,0.0168571428571428,0.057142857,0.3575,0.3777,0.5841999999999999,1.0,0.0101999999999999,0.8,0.2907,0.3317,0.6,0.0,15.41,0.5419,0.53,0.2421,1.91,13.4,7.55,17.310000000000002,0.8100000000000002,1.7899999999999998,17.31,28.83,-0.2,0.14,-0.05,0.0419999999999999,2.7,0.22,2.93,-0.16,2.2,10.98,25.32,0.4104,4.94,13.27,0.3777,6.07,11.98,0.4295,4.34,5.62,0.752,0.94,6.25,7.220000000000001,3.3300000000000005,0.8100000000000002,1.27,5.46,6.33,31.28,92.5,104.8,0.0,0.454285714,0.575714286,0.338571429,0.065,,0.454285714,0.9142857149999999
319,Chris Johnson,16.6,212.6,0.4549249999999999,11.0825,0.690325,0.43795,0.100675,0.0506249999999999,0.101025,0.309675,0.5409499999999999,0.660475,0.346962963,0.614448276,0.1872258064516129,0.2981,0.6754749999999999,0.9474,0.13105,3.425,0.4951,0.2999,0.025,0.0,10.6425,0.5547500000000001,0.309675,0.37635,5.825,13.5525,9.66,3.81,1.9025,3.0675,16.177500000000002,14.6675,0.095,0.245,0.35,0.080875,-3.45,0.9375,-2.53,-0.0125,0.6,5.51,12.4275,0.4549249999999999,1.3425,4.5,0.2981,4.16,7.9275,0.5409499999999999,3.07,3.9275,0.82075,2.6625,6.0575,8.715,1.295,1.885,2.035,2.7275,6.452500000000001,15.4425,102.8,103.775,0.02,0.283,0.6455,0.156,0.798,,0.303,0.8015
324,Chris Mills,21.0,262.0,0.368,14.9,0.764,0.151,0.132,0.132,0.349,0.236,0.395,0.5,0.286,0.286,0.432,0.28,0.656,1.0,0.0,0.0,0.4,0.3,0.0,0.0,12.7,0.443,0.236,0.17,7.8,12.5,10.2,13.4,1.4,0.8,8.1,20.1,0.3,0.0,0.3,0.059,-0.4,-1.8,-2.1,0.0,0.0,7.6,20.6,0.368,1.4,4.9,0.28,6.2,15.7,0.395,3.1,3.5,0.889,3.7,6.0,9.7,4.3,1.4,0.6,1.9,5.6,19.6,104.0,111.0,0.0,0.0,0.24,0.72,0.04,,0.0,0.96
325,Chris Owens,1.0,6.0,0.667,5.7,1.0,0.667,0.0,0.0,0.333,0.0,0.667,0.5,,,1.0,,0.5,,0.0,0.0,,,0.0,0.0,20.1,0.667,0.0,0.0,19.0,0.0,9.4,0.0,0.0,0.0,25.0,30.0,0.0,0.0,0.0,-0.032,3.6,-4.2,-0.5,0.0,0.0,17.3,25.9,0.667,0.0,0.0,,17.3,25.9,0.667,0.0,0.0,,8.6,0.0,8.6,0.0,0.0,0.0,8.6,0.0,34.5,95.0,117.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0
330,Chris Singleton,49.333333333333336,868.3333333333334,0.3756666666666666,14.566666666666668,0.7200000000000001,0.2273333333333333,0.12,0.1009999999999999,0.2716666666666666,0.2799999999999999,0.393,0.5993333333333334,0.1996666666666666,0.316,0.333,0.3026666666666666,0.5259999999999999,0.9923333333333332,0.0433333333333333,9.0,0.2866666666666667,0.217,0.0,0.0,8.3,0.4559999999999999,0.2799999999999999,0.268,5.9,16.233333333333334,11.0,4.933333333333334,2.1666666666666665,1.5666666666666669,14.133333333333333,14.8,-0.366666667,1.1,0.7333333333333334,0.037666667,-4.333333333,0.6,-3.7,-0.3,20.666666666666668,4.833333333333333,12.9,0.3756666666666666,1.1333333333333333,3.5,0.3026666666666666,3.7,9.4,0.393,2.3666666666666667,3.533333333333333,0.6576666666666666,2.733333333333333,7.333333333333333,10.033333333333331,1.7,2.1666666666666665,1.0333333333333334,2.466666666666667,6.166666666666667,13.166666666666666,92.0,103.33333333333331,0.0,0.0,0.513333333,0.483333333,0.02,,0.0,0.9966666659999999
333,Chris Webber*,42.81818181818182,1437.1818181818182,0.4361363636363636,10.78181818181818,0.9743636363636364,0.2562727272727272,0.2104545454545454,0.1481363636363636,0.3597272727272727,0.0256363636363636,0.4389090909090909,0.6178636363636364,0.3847272727272727,0.3134090909090909,0.3865909090909091,0.3315714285714286,0.6587272727272727,0.8756190476190477,0.058363636,36.54545454545455,0.020904762,0.9121428571428573,0.6363636363636364,0.0,16.595454545454547,0.4679999999999999,0.0256363636363636,0.2161818181818182,6.822727272727272,21.99090909090909,14.395454545454545,20.513636363636365,1.8818181818181816,1.8409090909090908,12.595454545454546,25.345454545454547,0.3727272727272727,2.0500000000000003,2.45,0.066909091,-0.340909091,0.6090909090909091,0.2954545454545454,1.0545454545454545,42.5,10.136363636363637,23.463636363636365,0.4361363636363636,0.2045454545454545,0.6545454545454545,0.3315714285714286,9.940909091,22.80909090909091,0.4389090909090909,3.3590909090909093,4.818181818181818,0.6976818181818182,3.095454545454545,10.0,13.090909090909092,6.113636363636363,1.8818181818181816,1.2954545454545454,3.5727272727272723,4.4818181818181815,23.872727272727275,97.3181818181818,102.6818181818182,0.0,0.0,0.0,0.859545455,0.140454545,,0.0,0.859545455
335,Chris Wilcox,49.0,939.4074074074074,0.543037037,4.5777777777777775,0.9937777777777778,0.5454814814814815,0.2799259259259259,0.1415185185185185,0.0271851851851851,0.006222222,0.5465555555555556,0.692925926,0.3991481481481481,0.3588888888888888,0.2988148148148148,0.0,0.6677407407407407,,0.2191851851851851,57.629629629629626,0.0,,0.5925925925925926,0.0,14.977777777777776,0.5665925925925926,0.006222222,0.3759259259259259,9.5,20.38888888888889,14.925925925925926,6.362962962962963,1.2592592592592593,1.5037037037037038,14.007407407407406,18.844444444444445,1.2,0.8074074074074075,2.011111111111111,0.096074074,-1.366666667,-0.603703704,-1.97037037,0.081481481,15.22222222222222,8.633333333333333,16.025925925925925,0.543037037,0.0,0.1148148148148148,0.0,8.633333333333333,15.92222222222222,0.5465555555555556,3.7222222222222223,6.0,0.6292962962962962,4.255555555555556,9.066666666666666,13.31111111111111,1.951851851851852,1.2592592592592593,1.0629629629629629,3.0333333333333337,6.67037037,20.996296296296297,108.37037037037037,107.74074074074076,0.0,0.0,0.08,0.544814815,0.441481481,,0.0,0.6248148149999999
336,Chris Wright,11.666666666666666,105.33333333333331,0.537,5.733333333333333,0.9903333333333334,0.6629999999999999,0.1069999999999999,0.0146666666666666,0.206,0.009666667,0.543,0.7413333333333334,0.45,0.5,0.3333333333333333,0.0,0.4843333333333333,,0.2063333333333333,7.0,1.0,0.0,0.0,0.0,11.066666666666668,0.5579999999999999,0.009666667,0.3726666666666666,6.8,8.4,7.599999999999999,3.4,1.6333333333333335,2.866666666666667,18.666666666666668,22.46666666666667,0.2333333333333333,0.1,0.3,-0.036666667,-3.733333333,-2.733333333,-6.466666667,0.066666667,0.3333333333333333,9.3,17.533333333333335,0.537,0.0,0.1333333333333333,0.0,9.3,17.400000000000002,0.543,3.0666666666666664,4.966666666666666,0.587,3.1666666666666665,3.8333333333333335,6.966666666666666,1.0666666666666669,1.6333333333333335,1.9,5.7,4.4,21.666666666666668,97.0,110.33333333333331,0.135,0.43,0.37,0.31,0.02,,0.565,0.6799999999999999
337,Christian Eyenga,8.6,155.9,0.3118999999999999,12.03,0.8526999999999999,0.3198,0.1386,0.0903,0.304,0.1473,0.3323,0.6139,0.473,0.0408571428571428,0.0467,0.2774,0.4337,0.9885714285714284,0.1264,3.8,0.4373,0.033571429,0.1,0.0,7.979999999999999,0.3737,0.1473,0.2999,4.7,10.17,7.32,7.67,1.21,3.59,10.5,15.49,-0.2,0.11,-0.12,-0.0142,-3.79,-0.75,-4.57,-0.11,1.8,4.73,14.15,0.3118999999999999,0.47,2.18,0.2774,4.26,12.03,0.3323,2.8,4.2,0.6142000000000001,2.19,4.63,6.790000000000001,2.56,1.21,2.52,1.94,2.8200000000000003,12.69,82.8,108.0,0.0,0.132857143,0.904,0.03,0.0,,0.132857143,0.934
338,Christian Laettner,57.66666666666666,1312.6666666666667,0.5136666666666666,12.333333333333334,0.9496666666666668,0.2833333333333333,0.065333333,0.1423333333333333,0.4586666666666666,0.0503333333333333,0.5286666666666666,0.7000000000000001,0.345,0.5446666666666666,0.449,0.1846666666666666,0.7603333333333334,0.8889999999999999,0.007333333,3.0,0.1263333333333333,0.0,0.6666666666666666,0.0,15.633333333333336,0.5583333333333333,0.0503333333333333,0.265,5.833333333333333,18.83333333333333,12.3,14.1,2.1,1.6666666666666667,12.766666666666666,14.566666666666668,2.1333333333333333,1.7,3.8666666666666663,0.1426666666666666,-0.033333333,1.5666666666666669,1.4666666666666668,1.1666666666666667,28.0,6.766666666666667,13.133333333333333,0.5136666666666666,0.1333333333333333,0.6666666666666666,0.1846666666666666,6.6000000000000005,12.466666666666669,0.5286666666666666,2.733333333333333,3.4333333333333336,0.7986666666666666,2.6666666666666665,8.633333333333333,11.333333333333334,4.466666666666667,2.1,1.2,2.1333333333333333,5.366666666666667,16.366666666666667,113.33333333333331,102.0,0.0,0.0,0.11,0.823333333,0.143333333,,0.0,0.933333333
339,Christian Wood,23.357142857142858,464.5,0.5086428571428572,9.514285714285714,0.7602857142857143,0.4248571428571429,0.2408571428571428,0.045,0.0490714285714285,0.2397142857142857,0.5545714285714285,0.7217857142857144,0.3175714285714285,0.4250909090909091,0.2379230769230769,0.3721428571428571,0.6582142857142858,0.9533076923076924,0.1838571428571428,33.92857142857143,0.1587142857142857,0.2684545454545455,0.071428571,0.0,20.071428571428573,0.5957857142857143,0.2397142857142857,0.4847142857142857,7.735714285714286,25.107142857142858,16.564285714285713,5.6000000000000005,1.1285714285714286,2.892857142857143,10.514285714285714,24.014285714285712,0.7571428571428571,0.5142857142857142,1.3,0.1402857142857143,1.1142857142857143,-0.842857143,0.2357142857142857,0.3857142857142857,9.428571428571429,10.164285714285716,19.957142857142856,0.5086428571428572,1.8071428571428567,4.807142857142857,0.3721428571428571,8.364285714285714,15.164285714285716,0.5545714285714285,6.685714285714285,9.485714285714286,0.7010714285714286,3.4285714285714284,11.428571428571429,14.87857142857143,1.6857142857142855,1.1285714285714286,1.6857142857142855,2.7857142857142856,3.257142857142857,28.82857142857143,114.07142857142856,108.14285714285714,0.0,0.0,0.1,0.602307692,0.399285714,,0.0,0.702307692
